payment_id,customer_id,subscription_id,date,amount,currency,status,plan
6052,1135,1643,2023-10-17,29,USD,Paid,Starter
6053,1135,1643,2023-11-17,29,USD,Paid,Starter
6054,1135,1644,2023-12-17,79,USD,Paid,Pro
6055,1135,1644,2024-01-17,79,USD,Paid,Pro
6056,1135,1644,2024-02-17,79,USD,Paid,Pro
6057,1135,1645,2024-12-17,79,USD,Paid,Pro
6058,1140,1651,2022-12-18,79,USD,Paid,Pro
6059,1140,1651,2023-01-18,79,USD,Paid,Pro
6060,1140,1652,2023-02-18,199,USD,Paid,Business
6061,1140,1652,2023-03-18,199,USD,Paid,Business
6062,1140,1652,2023-04-18,199,USD,Paid,Business
6063,1140,1652,2023-05-18,199,USD,Paid,Business
6064,1140,1652,2023-06-18,199,USD,Paid,Business
6065,1140,1652,2023-07-18,199,USD,Paid,Business
6066,1140,1652,2023-08-18,199,USD,Paid,Business
6067,1140,1652,2023-09-18,199,USD,Paid,Business
6068,1140,1652,2023-10-18,199,USD,Paid,Business
6069,1140,1652,2023-11-18,199,USD,Paid,Business
6070,1140,1652,2023-12-18,199,USD,Paid,Business
6071,1140,1652,2024-01-18,199,USD,Paid,Business
6072,1140,1652,2024-02-18,199,USD,Paid,Business
6073,1140,1652,2024-03-18,199,USD,Paid,Business
6074,1140,1652,2024-04-18,199,USD,Paid,Business
6075,1140,1652,2024-05-18,199,USD,Paid,Business
6076,1140,1652,2024-06-18,199,USD,Paid,Business
6077,1140,1652,2024-07-18,199,USD,Paid,Business
6078,1140,1652,2024-08-18,199,USD,Paid,Business
6079,1140,1652,2024-09-18,199,USD,Paid,Business
6080,1140,1652,2024-10-18,199,USD,Paid,Business
6081,1140,1652,2024-11-18,199,USD,Failed,Business
6082,1140,1652,2024-12-18,199,USD,Paid,Business
6083,1142,1655,2022-12-19,29,USD,Paid,Starter
6084,1142,1655,2023-01-19,29,USD,Paid,Starter
6085,1142,1655,2023-02-19,29,USD,Paid,Starter
6086,1142,1655,2023-03-19,29,USD,Paid,Starter
6087,1142,1655,2023-04-19,29,USD,Paid,Starter
6088,1142,1655,2023-05-19,29,USD,Paid,Starter
6089,1142,1655,2023-06-19,29,USD,Paid,Starter
6090,1142,1655,2023-07-19,29,USD,Paid,Starter
6091,1142,1655,2023-08-19,29,USD,Failed,Starter
6092,1142,1655,2023-09-19,29,USD,Paid,Starter
6093,1142,1655,2023-10-19,29,USD,Paid,Starter
6094,1142,1655,2023-11-19,29,USD,Paid,Starter
6095,1142,1655,2023-12-19,29,USD,Paid,Starter
6096,1142,1655,2024-01-19,29,USD,Paid,Starter
6097,1142,1655,2024-02-19,29,USD,Paid,Starter
6098,1142,1655,2024-03-19,29,USD,Paid,Starter
6099,1142,1655,2024-04-19,29,USD,Paid,Starter
6100,1142,1655,2024-05-19,29,USD,Paid,Starter
6101,1142,1655,2024-06-19,29,USD,Paid,Starter
6102,1142,1655,2024-07-19,29,USD,Paid,Starter
6103,1149,1663,2022-12-21,79,USD,Paid,Pro
6104,1149,1663,2023-01-21,79,USD,Paid,Pro
6105,1149,1663,2023-02-21,79,USD,Paid,Pro
6106,1149,1663,2023-03-21,79,USD,Paid,Pro
6107,1149,1663,2023-04-21,79,USD,Paid,Pro
6108,1149,1663,2023-05-21,79,USD,Paid,Pro
6109,1149,1663,2023-06-21,79,USD,Paid,Pro
6110,1149,1663,2023-07-21,79,USD,Paid,Pro
6111,1149,1663,2023-08-21,79,USD,Paid,Pro
6112,1149,1663,2023-09-21,79,USD,Paid,Pro
6113,1149,1664,2023-10-21,199,USD,Paid,Business
6114,1149,1665,2023-11-21,79,USD,Paid,Pro
6115,1149,1665,2023-12-21,79,USD,Paid,Pro
6116,1149,1665,2024-01-21,79,USD,Paid,Pro
6117,1149,1665,2024-02-21,79,USD,Paid,Pro
6118,1149,1665,2024-03-21,79,USD,Paid,Pro
6119,1149,1665,2024-04-21,79,USD,Paid,Pro
6120,1149,1665,2024-05-21,79,USD,Paid,Pro
6121,1149,1665,2024-06-21,79,USD,Paid,Pro
6122,1149,1665,2024-07-21,79,USD,Paid,Pro
6123,1149,1666,2024-08-21,199,USD,Paid,Business
6124,1149,1666,2024-09-21,199,USD,Paid,Business
6125,1149,1666,2024-10-21,199,USD,Paid,Business
6126,1149,1666,2024-11-21,199,USD,Paid,Business
6127,1149,1666,2024-12-21,199,USD,Paid,Business
6128,1150,1668,2022-12-22,29,USD,Paid,Starter
6129,1150,1668,2023-01-22,29,USD,Paid,Starter
6130,1150,1668,2023-02-22,29,USD,Paid,Starter
6131,1150,1668,2023-03-22,29,USD,Paid,Starter
6132,1150,1668,2023-04-22,29,USD,Paid,Starter
6133,1150,1668,2023-05-22,29,USD,Paid,Starter
6134,1150,1668,2023-06-22,29,USD,Paid,Starter
6135,1150,1668,2023-07-22,29,USD,Paid,Starter
6136,1150,1668,2023-08-22,29,USD,Paid,Starter
6137,1150,1668,2023-09-22,29,USD,Paid,Starter
6138,1150,1668,2023-10-22,29,USD,Paid,Starter
6139,1150,1668,2023-11-22,29,USD,Paid,Starter
6140,1150,1668,2023-12-22,29,USD,Paid,Starter
6141,1150,1668,2024-01-22,29,USD,Paid,Starter
6142,1150,1668,2024-02-22,29,USD,Paid,Starter
6143,1150,1668,2024-03-22,29,USD,Paid,Starter
6144,1161,1680,2022-12-24,79,USD,Paid,Pro
6145,1161,1680,2023-01-24,79,USD,Paid,Pro
6146,1161,1680,2023-02-24,79,USD,Paid,Pro
6147,1161,1680,2023-03-24,79,USD,Paid,Pro
6148,1161,1680,2023-04-24,79,USD,Paid,Pro
6149,1161,1680,2023-05-24,79,USD,Paid,Pro
6150,1161,1680,2023-06-24,79,USD,Paid,Pro
6151,1161,1680,2023-07-24,79,USD,Paid,Pro
6152,1161,1680,2023-08-24,79,USD,Paid,Pro
6153,1161,1680,2023-09-24,79,USD,Paid,Pro
6154,1161,1680,2023-10-24,79,USD,Paid,Pro
6155,1161,1680,2023-11-24,79,USD,Failed,Pro
6156,1161,1680,2023-12-24,79,USD,Paid,Pro
6157,1161,1680,2024-01-24,79,USD,Paid,Pro
6158,1161,1680,2024-02-24,79,USD,Paid,Pro
6159,1161,1680,2024-03-24,79,USD,Paid,Pro
6160,1161,1680,2024-04-24,79,USD,Paid,Pro
6161,1161,1680,2024-05-24,79,USD,Paid,Pro
6162,1161,1680,2024-06-24,79,USD,Paid,Pro
6163,1161,1680,2024-07-24,79,USD,Paid,Pro
6164,1161,1680,2024-08-24,79,USD,Paid,Pro
6165,1161,1680,2024-09-24,79,USD,Paid,Pro
6166,1161,1680,2024-10-24,79,USD,Paid,Pro
6167,1161,1680,2024-11-24,79,USD,Paid,Pro
6168,1161,1680,2024-12-24,79,USD,Paid,Pro
6169,1163,1683,2022-12-24,499,USD,Paid,Enterprise
6170,1163,1683,2023-01-24,499,USD,Paid,Enterprise
6171,1163,1683,2023-02-24,499,USD,Paid,Enterprise
6172,1163,1683,2023-03-24,499,USD,Paid,Enterprise
6173,1163,1683,2023-04-24,499,USD,Paid,Enterprise
6174,1163,1683,2023-05-24,499,USD,Paid,Enterprise
6175,1163,1683,2023-06-24,499,USD,Paid,Enterprise
6176,1163,1683,2023-07-24,499,USD,Paid,Enterprise
6177,1163,1683,2023-08-24,499,USD,Paid,Enterprise
6178,1163,1683,2023-09-24,499,USD,Paid,Enterprise
6179,1163,1683,2023-10-24,499,USD,Paid,Enterprise
6180,1163,1683,2023-11-24,499,USD,Paid,Enterprise
6181,1163,1684,2023-12-24,199,USD,Paid,Business
6182,1163,1685,2024-01-24,79,USD,Paid,Pro
6183,1163,1685,2024-02-24,79,USD,Paid,Pro
6184,1163,1685,2024-03-24,79,USD,Paid,Pro
6185,1163,1685,2024-04-24,79,USD,Paid,Pro
6186,1163,1685,2024-05-24,79,USD,Paid,Pro
6187,1163,1685,2024-06-24,79,USD,Paid,Pro
6188,1163,1685,2024-07-24,79,USD,Paid,Pro
6189,1163,1685,2024-08-24,79,USD,Paid,Pro
6190,1163,1686,2024-09-24,199,USD,Paid,Business
6191,1163,1686,2024-10-24,199,USD,Paid,Business
6192,1163,1686,2024-11-24,199,USD,Paid,Business
6193,1163,1686,2024-12-24,199,USD,Paid,Business
6194,1164,1688,2022-12-24,199,USD,Paid,Business
6195,1164,1688,2023-01-24,199,USD,Paid,Business
6196,1164,1688,2023-02-24,199,USD,Paid,Business
6197,1164,1688,2023-03-24,199,USD,Paid,Business
6198,1164,1688,2023-04-24,199,USD,Paid,Business
6199,1164,1688,2023-05-24,199,USD,Paid,Business
6200,1164,1688,2023-06-24,199,USD,Paid,Business
6201,1164,1688,2023-07-24,199,USD,Failed,Business
6202,1164,1688,2023-08-24,199,USD,Paid,Business
6203,1164,1688,2023-09-24,199,USD,Paid,Business
6204,1164,1688,2023-10-24,199,USD,Paid,Business
6205,1164,1688,2023-11-24,199,USD,Paid,Business
6206,1164,1688,2023-12-24,199,USD,Failed,Business
6207,1164,1688,2024-01-24,199,USD,Paid,Business
6208,1164,1688,2024-02-24,199,USD,Paid,Business
6209,1171,1696,2022-12-25,79,USD,Paid,Pro
6210,1171,1696,2023-01-25,79,USD,Paid,Pro
6211,1171,1696,2023-02-25,79,USD,Paid,Pro
6212,1171,1696,2023-03-25,79,USD,Paid,Pro
6213,1171,1696,2023-04-25,79,USD,Paid,Pro
6214,1171,1696,2023-05-25,79,USD,Paid,Pro
6215,1171,1696,2023-06-25,79,USD,Paid,Pro
6216,1171,1696,2023-07-25,79,USD,Paid,Pro
6217,1171,1696,2023-08-25,79,USD,Paid,Pro
6218,1171,1696,2023-09-25,79,USD,Paid,Pro
6219,1171,1696,2023-10-25,79,USD,Failed,Pro
6220,1171,1696,2023-11-25,79,USD,Paid,Pro
6221,1171,1697,2023-12-25,199,USD,Paid,Business
6222,1171,1697,2024-01-25,199,USD,Paid,Business
6223,1171,1697,2024-02-25,199,USD,Paid,Business
6224,1171,1697,2024-03-25,199,USD,Paid,Business
6225,1171,1697,2024-04-25,199,USD,Paid,Business
6226,1171,1697,2024-05-25,199,USD,Paid,Business
6227,1171,1697,2024-06-25,199,USD,Paid,Business
6228,1171,1697,2024-07-25,199,USD,Paid,Business
6229,1171,1697,2024-08-25,199,USD,Paid,Business
6230,1171,1697,2024-09-25,199,USD,Paid,Business
6231,1171,1697,2024-10-25,199,USD,Paid,Business
6232,1171,1697,2024-11-25,199,USD,Paid,Business
6233,1171,1697,2024-12-25,199,USD,Paid,Business
6234,1175,1702,2022-12-26,79,USD,Paid,Pro
6235,1175,1702,2023-01-26,79,USD,Paid,Pro
6236,1175,1703,2023-02-26,199,USD,Paid,Business
6237,1175,1703,2023-03-26,199,USD,Paid,Business
6238,1175,1703,2023-04-26,199,USD,Paid,Business
6239,1175,1703,2023-05-26,199,USD,Paid,Business
6240,1175,1703,2023-06-26,199,USD,Paid,Business
6241,1175,1703,2023-07-26,199,USD,Paid,Business
6242,1175,1703,2023-08-26,199,USD,Paid,Business
6243,1175,1703,2023-09-26,199,USD,Paid,Business
6244,1175,1703,2023-10-26,199,USD,Paid,Business
6245,1175,1703,2023-11-26,199,USD,Paid,Business
6246,1175,1703,2023-12-26,199,USD,Paid,Business
6247,1175,1703,2024-01-26,199,USD,Paid,Business
6248,1175,1703,2024-02-26,199,USD,Paid,Business
6249,1175,1703,2024-03-26,199,USD,Paid,Business
6250,1175,1703,2024-04-26,199,USD,Paid,Business
6251,1175,1704,2024-05-26,79,USD,Paid,Pro
6252,1175,1704,2024-06-26,79,USD,Paid,Pro
6253,1175,1704,2024-07-26,79,USD,Paid,Pro
6254,1175,1704,2024-08-26,79,USD,Paid,Pro
6255,1175,1704,2024-09-26,79,USD,Paid,Pro
6256,1175,1705,2024-10-26,199,USD,Paid,Business
6257,1175,1705,2024-11-26,199,USD,Paid,Business
6258,1175,1705,2024-12-26,199,USD,Paid,Business
6259,1179,1710,2022-12-27,499,USD,Paid,Enterprise
6260,1179,1710,2023-01-27,499,USD,Paid,Enterprise
6261,1179,1710,2023-02-27,499,USD,Paid,Enterprise
6262,1179,1710,2023-03-27,499,USD,Paid,Enterprise
6263,1179,1710,2023-04-27,499,USD,Paid,Enterprise
6264,1179,1710,2023-05-27,499,USD,Paid,Enterprise
6265,1179,1710,2023-06-27,499,USD,Paid,Enterprise
6266,1179,1710,2023-07-27,499,USD,Paid,Enterprise
6267,1179,1710,2023-08-27,499,USD,Paid,Enterprise
6268,1179,1710,2023-09-27,499,USD,Paid,Enterprise
6269,1179,1710,2023-10-27,499,USD,Paid,Enterprise
6270,1179,1710,2023-11-27,499,USD,Paid,Enterprise
6271,1179,1710,2023-12-27,499,USD,Paid,Enterprise
6272,1179,1710,2024-01-27,499,USD,Paid,Enterprise
6273,1179,1710,2024-02-27,499,USD,Paid,Enterprise
6274,1179,1710,2024-03-27,499,USD,Paid,Enterprise
6275,1179,1710,2024-04-27,499,USD,Paid,Enterprise
6276,1179,1710,2024-05-27,499,USD,Paid,Enterprise
6277,1179,1710,2024-06-27,499,USD,Paid,Enterprise
6278,1179,1710,2024-07-27,499,USD,Paid,Enterprise
6279,1179,1710,2024-08-27,499,USD,Paid,Enterprise
6280,1179,1710,2024-09-27,499,USD,Paid,Enterprise
6281,1179,1710,2024-10-27,499,USD,Paid,Enterprise
6282,1179,1710,2024-11-27,499,USD,Paid,Enterprise
6283,1179,1710,2024-12-27,499,USD,Paid,Enterprise
6284,1181,1713,2022-12-27,29,USD,Paid,Starter
6285,1181,1713,2023-01-27,29,USD,Paid,Starter
6286,1181,1713,2023-02-27,29,USD,Paid,Starter
6287,1181,1713,2023-03-27,29,USD,Paid,Starter
6288,1181,1713,2023-04-27,29,USD,Paid,Starter
6289,1181,1713,2023-05-27,29,USD,Paid,Starter
6290,1181,1713,2023-06-27,29,USD,Paid,Starter
6291,1181,1714,2023-07-27,79,USD,Paid,Pro
6292,1181,1714,2023-08-27,79,USD,Paid,Pro
6293,1181,1714,2023-09-27,79,USD,Paid,Pro
6294,1181,1714,2023-10-27,79,USD,Paid,Pro
6295,1181,1714,2023-11-27,79,USD,Paid,Pro
6296,1194,1728,2022-12-30,29,USD,Failed,Starter
6297,1194,1728,2023-01-30,29,USD,Paid,Starter
6298,1194,1728,2023-02-28,29,USD,Paid,Starter
6299,1194,1728,2023-03-28,29,USD,Paid,Starter
6300,1194,1728,2023-04-28,29,USD,Paid,Starter
6301,1194,1728,2023-05-28,29,USD,Paid,Starter
6302,1194,1728,2023-06-28,29,USD,Paid,Starter
6303,1194,1728,2023-07-28,29,USD,Paid,Starter
6304,1194,1728,2023-08-28,29,USD,Paid,Starter
6305,1194,1728,2023-09-28,29,USD,Paid,Starter
6306,1194,1728,2023-10-28,29,USD,Paid,Starter
6307,1194,1728,2023-11-28,29,USD,Paid,Starter
6308,1194,1728,2023-12-28,29,USD,Paid,Starter
6309,1194,1728,2024-01-28,29,USD,Paid,Starter
6310,1194,1728,2024-02-28,29,USD,Paid,Starter
6311,1194,1728,2024-03-28,29,USD,Paid,Starter
6312,1194,1728,2024-04-28,29,USD,Paid,Starter
6313,1194,1728,2024-05-28,29,USD,Paid,Starter
6314,1194,1728,2024-06-28,29,USD,Paid,Starter
6315,1194,1728,2024-07-28,29,USD,Paid,Starter
6316,1194,1728,2024-08-28,29,USD,Paid,Starter
6317,1194,1728,2024-09-28,29,USD,Paid,Starter
6318,1194,1728,2024-10-28,29,USD,Paid,Starter
6319,1194,1728,2024-11-28,29,USD,Paid,Starter
6320,1194,1728,2024-12-28,29,USD,Paid,Starter
6321,1197,1732,2022-12-31,29,USD,Paid,Starter
6322,1197,1732,2023-01-31,29,USD,Paid,Starter
6323,1197,1732,2023-02-28,29,USD,Paid,Starter
6324,1197,1732,2023-03-28,29,USD,Paid,Starter
6325,1197,1732,2023-04-28,29,USD,Paid,Starter
6326,1197,1732,2023-05-28,29,USD,Paid,Starter
6327,1197,1732,2023-06-28,29,USD,Paid,Starter
6328,1197,1732,2023-07-28,29,USD,Paid,Starter
6329,1197,1732,2023-08-28,29,USD,Paid,Starter
6330,1197,1732,2023-09-28,29,USD,Paid,Starter
6331,1197,1732,2023-10-28,29,USD,Paid,Starter
6332,1197,1732,2023-11-28,29,USD,Paid,Starter
6333,1197,1732,2023-12-28,29,USD,Paid,Starter
6334,1197,1732,2024-01-28,29,USD,Paid,Starter
6335,1197,1733,2024-02-28,79,USD,Paid,Pro
6336,1197,1733,2024-03-28,79,USD,Paid,Pro
6337,1197,1733,2024-04-28,79,USD,Paid,Pro
6338,1197,1733,2024-05-28,79,USD,Paid,Pro
6339,1197,1733,2024-06-28,79,USD,Paid,Pro
6340,1197,1733,2024-07-28,79,USD,Paid,Pro
6341,1197,1733,2024-08-28,79,USD,Paid,Pro
6342,1197,1733,2024-09-28,79,USD,Paid,Pro
6343,1197,1733,2024-10-28,79,USD,Paid,Pro
6344,1197,1733,2024-11-28,79,USD,Paid,Pro
6345,1197,1733,2024-12-28,79,USD,Paid,Pro
6346,1199,1736,2022-12-31,199,USD,Paid,Business
6347,1199,1736,2023-01-31,199,USD,Paid,Business
6348,1199,1736,2023-02-28,199,USD,Paid,Business
6349,1199,1736,2023-03-28,199,USD,Paid,Business
6350,1199,1737,2023-04-28,499,USD,Paid,Enterprise
6351,1199,1737,2023-05-28,499,USD,Paid,Enterprise
6352,1199,1737,2023-06-28,499,USD,Paid,Enterprise
6353,1199,1737,2023-07-28,499,USD,Paid,Enterprise
6354,1199,1737,2023-08-28,499,USD,Failed,Enterprise
6355,1199,1737,2023-09-28,499,USD,Paid,Enterprise
6356,1199,1737,2023-10-28,499,USD,Paid,Enterprise
6357,1199,1737,2023-11-28,499,USD,Paid,Enterprise
6358,1199,1737,2023-12-28,499,USD,Paid,Enterprise
6359,1199,1737,2024-01-28,499,USD,Paid,Enterprise
6360,1199,1737,2024-02-28,499,USD,Paid,Enterprise
6361,1199,1737,2024-03-28,499,USD,Paid,Enterprise
6362,1199,1737,2024-04-28,499,USD,Paid,Enterprise
6363,1199,1737,2024-05-28,499,USD,Paid,Enterprise
6364,1199,1737,2024-06-28,499,USD,Paid,Enterprise
6365,1199,1737,2024-07-28,499,USD,Paid,Enterprise
6366,1199,1737,2024-08-28,499,USD,Paid,Enterprise
6367,1199,1737,2024-09-28,499,USD,Paid,Enterprise
6368,1199,1737,2024-10-28,499,USD,Paid,Enterprise
6369,1199,1737,2024-11-28,499,USD,Paid,Enterprise
6370,1199,1737,2024-12-28,499,USD,Paid,Enterprise
6371,1201,1740,2023-01-01,79,USD,Paid,Pro
6372,1201,1741,2023-02-01,199,USD,Paid,Business
6373,1201,1741,2023-03-01,199,USD,Paid,Business
6374,1201,1741,2023-04-01,199,USD,Paid,Business
6375,1201,1741,2023-05-01,199,USD,Paid,Business
6376,1201,1741,2023-06-01,199,USD,Paid,Business
6377,1201,1741,2023-07-01,199,USD,Paid,Business
6378,1201,1741,2023-08-01,199,USD,Paid,Business
6379,1201,1741,2023-09-01,199,USD,Paid,Business
6380,1201,1741,2023-10-01,199,USD,Failed,Business
6381,1201,1741,2023-11-01,199,USD,Paid,Business
6382,1201,1741,2023-12-01,199,USD,Paid,Business
6383,1201,1741,2024-01-01,199,USD,Paid,Business
6384,1201,1741,2024-02-01,199,USD,Paid,Business
6385,1201,1741,2024-03-01,199,USD,Paid,Business
6386,1201,1741,2024-04-01,199,USD,Paid,Business
6387,1201,1741,2024-05-01,199,USD,Paid,Business
6388,1201,1741,2024-06-01,199,USD,Paid,Business
6389,1201,1741,2024-07-01,199,USD,Paid,Business
6390,1201,1741,2024-08-01,199,USD,Paid,Business
6391,1201,1741,2024-09-01,199,USD,Paid,Business
6392,1201,1741,2024-10-01,199,USD,Paid,Business
6393,1201,1741,2024-11-01,199,USD,Paid,Business
6394,1201,1741,2024-12-01,199,USD,Paid,Business
6395,1202,1743,2023-01-01,79,USD,Paid,Pro
6396,1202,1743,2023-02-01,79,USD,Paid,Pro
6397,1202,1743,2023-03-01,79,USD,Paid,Pro
6398,1202,1743,2023-04-01,79,USD,Paid,Pro
6399,1202,1743,2023-05-01,79,USD,Paid,Pro
6400,1202,1743,2023-06-01,79,USD,Paid,Pro
6401,1202,1743,2023-07-01,79,USD,Paid,Pro
6402,1202,1743,2023-08-01,79,USD,Paid,Pro
6403,1202,1743,2023-09-01,79,USD,Paid,Pro
6404,1202,1743,2023-10-01,79,USD,Paid,Pro
6405,1202,1743,2023-11-01,79,USD,Paid,Pro
6406,1202,1744,2023-12-01,199,USD,Failed,Business
6407,1202,1744,2024-01-01,199,USD,Paid,Business
6408,1202,1744,2024-02-01,199,USD,Paid,Business
6409,1202,1744,2024-03-01,199,USD,Paid,Business
6410,1202,1744,2024-04-01,199,USD,Paid,Business
6411,1207,1750,2023-01-02,79,USD,Paid,Pro
6412,1207,1750,2023-02-02,79,USD,Paid,Pro
6413,1207,1750,2023-03-02,79,USD,Paid,Pro
6414,1207,1750,2023-04-02,79,USD,Paid,Pro
6415,1207,1750,2023-05-02,79,USD,Paid,Pro
6416,1207,1750,2023-06-02,79,USD,Paid,Pro
6417,1207,1750,2023-07-02,79,USD,Paid,Pro
6418,1207,1750,2023-08-02,79,USD,Paid,Pro
6419,1207,1750,2023-09-02,79,USD,Paid,Pro
6420,1207,1750,2023-10-02,79,USD,Paid,Pro
6421,1207,1750,2023-11-02,79,USD,Paid,Pro
6422,1207,1750,2023-12-02,79,USD,Paid,Pro
6423,1207,1750,2024-01-02,79,USD,Paid,Pro
6424,1207,1750,2024-02-02,79,USD,Paid,Pro
6425,1207,1750,2024-03-02,79,USD,Paid,Pro
6426,1207,1750,2024-04-02,79,USD,Paid,Pro
6427,1207,1750,2024-05-02,79,USD,Paid,Pro
6428,1207,1750,2024-06-02,79,USD,Paid,Pro
6429,1207,1750,2024-07-02,79,USD,Paid,Pro
6430,1207,1750,2024-08-02,79,USD,Paid,Pro
6431,1207,1750,2024-09-02,79,USD,Paid,Pro
6432,1207,1750,2024-10-02,79,USD,Paid,Pro
6433,1207,1750,2024-11-02,79,USD,Paid,Pro
6434,1207,1750,2024-12-02,79,USD,Paid,Pro
6435,1208,1752,2023-01-02,199,USD,Paid,Business
6436,1208,1752,2023-02-02,199,USD,Paid,Business
6437,1208,1752,2023-03-02,199,USD,Paid,Business
6438,1208,1752,2023-04-02,199,USD,Paid,Business
6439,1208,1752,2023-05-02,199,USD,Paid,Business
6440,1208,1752,2023-06-02,199,USD,Paid,Business
6441,1208,1752,2023-07-02,199,USD,Paid,Business
6442,1208,1752,2023-08-02,199,USD,Paid,Business
6443,1208,1752,2023-09-02,199,USD,Paid,Business
6444,1208,1752,2023-10-02,199,USD,Paid,Business
6445,1208,1752,2023-11-02,199,USD,Paid,Business
6446,1208,1752,2023-12-02,199,USD,Paid,Business
6447,1208,1752,2024-01-02,199,USD,Paid,Business
6448,1208,1752,2024-02-02,199,USD,Paid,Business
6449,1212,1757,2023-01-03,29,USD,Paid,Starter
6450,1215,1761,2023-01-03,199,USD,Paid,Business
6451,1215,1762,2023-02-03,499,USD,Paid,Enterprise
6452,1215,1762,2023-03-03,499,USD,Paid,Enterprise
6453,1215,1762,2023-04-03,499,USD,Failed,Enterprise
6454,1215,1762,2023-05-03,499,USD,Paid,Enterprise
6455,1215,1762,2023-06-03,499,USD,Paid,Enterprise
6456,1215,1762,2023-07-03,499,USD,Paid,Enterprise
6457,1215,1762,2023-08-03,499,USD,Paid,Enterprise
6458,1215,1762,2023-09-03,499,USD,Paid,Enterprise
6459,1215,1762,2023-10-03,499,USD,Paid,Enterprise
6460,1215,1762,2023-11-03,499,USD,Paid,Enterprise
6461,1215,1762,2023-12-03,499,USD,Paid,Enterprise
6462,1215,1762,2024-01-03,499,USD,Paid,Enterprise
6463,1215,1763,2024-02-03,199,USD,Paid,Business
6464,1215,1763,2024-03-03,199,USD,Paid,Business
6465,1215,1763,2024-04-03,199,USD,Paid,Business
6466,1215,1763,2024-05-03,199,USD,Paid,Business
6467,1215,1763,2024-06-03,199,USD,Paid,Business
6468,1215,1763,2024-07-03,199,USD,Paid,Business
6469,1215,1763,2024-08-03,199,USD,Paid,Business
6470,1215,1763,2024-09-03,199,USD,Paid,Business
6471,1215,1763,2024-10-03,199,USD,Failed,Business
6472,1215,1763,2024-11-03,199,USD,Paid,Business
6473,1215,1763,2024-12-03,199,USD,Paid,Business
6474,1219,1768,2023-01-04,79,USD,Paid,Pro
6475,1219,1768,2023-02-04,79,USD,Paid,Pro
6476,1219,1768,2023-03-04,79,USD,Paid,Pro
6477,1219,1768,2023-04-04,79,USD,Paid,Pro
6478,1219,1768,2023-05-04,79,USD,Paid,Pro
6479,1219,1768,2023-06-04,79,USD,Paid,Pro
6480,1227,1777,2023-01-06,79,USD,Paid,Pro
6481,1227,1777,2023-02-06,79,USD,Paid,Pro
6482,1227,1777,2023-03-06,79,USD,Paid,Pro
6483,1227,1777,2023-04-06,79,USD,Paid,Pro
6484,1228,1779,2023-01-06,79,USD,Paid,Pro
6485,1228,1779,2023-02-06,79,USD,Paid,Pro
6486,1228,1779,2023-03-06,79,USD,Paid,Pro
6487,1229,1781,2023-01-06,29,USD,Paid,Starter
6488,1229,1781,2023-02-06,29,USD,Paid,Starter
6489,1229,1781,2023-03-06,29,USD,Paid,Starter
6490,1229,1781,2023-04-06,29,USD,Paid,Starter
6491,1229,1781,2023-05-06,29,USD,Paid,Starter
6492,1229,1781,2023-06-06,29,USD,Paid,Starter
6493,1229,1781,2023-07-06,29,USD,Paid,Starter
6494,1229,1781,2023-08-06,29,USD,Paid,Starter
6495,1231,1784,2023-01-06,79,USD,Paid,Pro
6496,1231,1784,2023-02-06,79,USD,Failed,Pro
6497,1231,1784,2023-03-06,79,USD,Failed,Pro
6498,1231,1784,2023-04-06,79,USD,Paid,Pro
6499,1231,1784,2023-05-06,79,USD,Paid,Pro
6500,1231,1784,2023-06-06,79,USD,Paid,Pro
6501,1231,1784,2023-07-06,79,USD,Paid,Pro
6502,1231,1784,2023-08-06,79,USD,Paid,Pro
6503,1231,1784,2023-09-06,79,USD,Paid,Pro
6504,1231,1784,2023-10-06,79,USD,Paid,Pro
6505,1231,1784,2023-11-06,79,USD,Paid,Pro
6506,1231,1784,2023-12-06,79,USD,Paid,Pro
6507,1231,1784,2024-01-06,79,USD,Paid,Pro
6508,1231,1784,2024-02-06,79,USD,Paid,Pro
6509,1231,1784,2024-03-06,79,USD,Paid,Pro
6510,1231,1784,2024-04-06,79,USD,Paid,Pro
6511,1231,1784,2024-05-06,79,USD,Paid,Pro
6512,1231,1784,2024-06-06,79,USD,Paid,Pro
6513,1234,1788,2023-01-07,29,USD,Paid,Starter
6514,1234,1788,2023-02-07,29,USD,Paid,Starter
6515,1234,1788,2023-03-07,29,USD,Paid,Starter
6516,1234,1788,2023-04-07,29,USD,Paid,Starter
6517,1234,1788,2023-05-07,29,USD,Paid,Starter
6518,1234,1788,2023-06-07,29,USD,Paid,Starter
6519,1234,1788,2023-07-07,29,USD,Paid,Starter
6520,1234,1788,2023-08-07,29,USD,Paid,Starter
6521,1234,1788,2023-09-07,29,USD,Paid,Starter
6522,1234,1788,2023-10-07,29,USD,Paid,Starter
6523,1234,1788,2023-11-07,29,USD,Paid,Starter
6524,1234,1788,2023-12-07,29,USD,Paid,Starter
6525,1234,1788,2024-01-07,29,USD,Paid,Starter
6526,1234,1788,2024-02-07,29,USD,Paid,Starter
6527,1234,1788,2024-03-07,29,USD,Paid,Starter
6528,1234,1788,2024-04-07,29,USD,Paid,Starter
6529,1234,1788,2024-05-07,29,USD,Paid,Starter
6530,1234,1788,2024-06-07,29,USD,Paid,Starter
6531,1234,1788,2024-07-07,29,USD,Paid,Starter
6532,1234,1788,2024-08-07,29,USD,Paid,Starter
