subscription_id,customer_id,plan,monthly_price,status,start_date,end_date,is_trial,mrr_movement
2735,1911,Starter,0,Cancelled,2023-04-19,2023-05-03,True,Trial
2736,1912,Starter,0,Active,2023-04-19,,True,Trial
2737,1912,Starter,29,Cancelled,2023-05-03,2023-06-03,False,Churned MRR
2738,1913,Starter,0,Cancelled,2023-04-19,2023-05-03,True,Trial
2739,1914,Pro,0,Cancelled,2023-04-19,2023-05-03,True,Trial
2740,1915,Starter,0,Cancelled,2023-04-19,2023-05-03,True,Trial
2741,1916,Pro,0,Cancelled,2023-04-20,2023-05-04,True,Trial
2742,1917,Starter,0,Cancelled,2023-04-20,2023-05-04,True,Trial
2743,1918,Starter,0,Active,2023-04-20,,True,Trial
2744,1918,Starter,29,Cancelled,2023-07-04,2023-08-04,False,Churned MRR
2745,1919,Starter,0,Cancelled,2023-04-20,2023-05-04,True,Trial
2746,1920,Pro,0,Cancelled,2023-04-20,2023-05-04,True,Trial
2747,1921,Business,0,Cancelled,2023-04-21,2023-05-05,True,Trial
2748,1922,Starter,0,Cancelled,2023-04-21,2023-05-05,True,Trial
2749,1923,Starter,0,Cancelled,2023-04-21,2023-05-05,True,Trial
2750,1924,Business,0,Cancelled,2023-04-21,2023-05-05,True,Trial
2751,1925,Business,0,Cancelled,2023-04-21,2023-05-05,True,Trial
2752,1926,Starter,0,Cancelled,2023-04-21,2023-05-05,True,Trial
2753,1927,Pro,0,Cancelled,2023-04-21,2023-05-05,True,Trial
2754,1928,Pro,0,Cancelled,2023-04-21,2023-05-05,True,Trial
2755,1929,Starter,0,Active,2023-04-22,,True,Trial
2756,1929,Starter,29,Cancelled,2023-10-06,2023-11-06,False,Churned MRR
2757,1930,Starter,0,Cancelled,2023-04-22,2023-05-06,True,Trial
2758,1931,Enterprise,0,Cancelled,2023-04-22,2023-05-06,True,Trial
2759,1932,Business,0,Cancelled,2023-04-22,2023-05-06,True,Trial
2760,1933,Pro,0,Cancelled,2023-04-22,2023-05-06,True,Trial
2761,1934,Pro,0,Cancelled,2023-04-22,2023-05-06,True,Trial
2762,1935,Starter,0,Cancelled,2023-04-22,2023-05-06,True,Trial
2763,1936,Pro,0,Active,2023-04-23,,True,Trial
2764,1936,Pro,79,Active,2024-12-07,,False,Recurring
2765,1937,Pro,0,Cancelled,2023-04-23,2023-05-07,True,Trial
2766,1938,Business,0,Cancelled,2023-04-23,2023-05-07,True,Trial
2767,1939,Pro,0,Cancelled,2023-04-23,2023-05-07,True,Trial
2768,1940,Pro,0,Cancelled,2023-04-24,2023-05-08,True,Trial
2769,1941,Enterprise,0,Cancelled,2023-04-24,2023-05-08,True,Trial
2770,1942,Starter,0,Cancelled,2023-04-24,2023-05-08,True,Trial
2771,1943,Starter,0,Active,2023-04-24,,True,Trial
2772,1943,Starter,29,Cancelled,2023-10-08,2023-11-08,False,Churned MRR
2773,1944,Pro,0,Cancelled,2023-04-24,2023-05-08,True,Trial
2774,1945,Starter,0,Active,2023-04-24,,True,Trial
2775,1945,Starter,29,Cancelled,2024-08-08,2024-09-08,False,Churned MRR
2776,1946,Starter,0,Active,2023-04-25,,True,Trial
2777,1946,Starter,29,Upgraded,2023-12-09,2024-01-09,False,Expansion MRR
2778,1946,Pro,79,Active,2024-12-09,,False,Recurring
2779,1947,Pro,0,Active,2023-04-25,,True,Trial
2780,1947,Pro,79,Upgraded,2023-11-09,2023-12-09,False,Expansion MRR
2781,1947,Business,199,Active,2024-12-09,,False,Recurring
2782,1948,Pro,0,Cancelled,2023-04-25,2023-05-09,True,Trial
2783,1949,Starter,0,Active,2023-04-25,,True,Trial
2784,1949,Starter,29,Cancelled,2024-01-09,2024-02-09,False,Churned MRR
2785,1950,Business,0,Cancelled,2023-04-25,2023-05-09,True,Trial
2786,1951,Starter,0,Cancelled,2023-04-25,2023-05-09,True,Trial
2787,1952,Starter,0,Active,2023-04-25,,True,Trial
2788,1952,Starter,29,Cancelled,2023-06-09,2023-07-09,False,Churned MRR
2789,1953,Business,0,Cancelled,2023-04-25,2023-05-09,True,Trial
2790,1954,Starter,0,Cancelled,2023-04-26,2023-05-10,True,Trial
2791,1955,Starter,0,Cancelled,2023-04-26,2023-05-10,True,Trial
2792,1956,Starter,0,Cancelled,2023-04-26,2023-05-10,True,Trial
2793,1957,Business,0,Cancelled,2023-04-26,2023-05-10,True,Trial
2794,1958,Pro,0,Active,2023-04-26,,True,Trial
2795,1958,Pro,79,Cancelled,2024-05-10,2024-06-10,False,Churned MRR
2796,1959,Starter,0,Cancelled,2023-04-26,2023-05-10,True,Trial
2797,1960,Starter,0,Active,2023-04-27,,True,Trial
2798,1960,Starter,29,Cancelled,2023-05-11,2023-06-11,False,Churned MRR
2799,1961,Business,0,Cancelled,2023-04-27,2023-05-11,True,Trial
2800,1962,Starter,0,Cancelled,2023-04-27,2023-05-11,True,Trial
2801,1963,Starter,0,Cancelled,2023-04-27,2023-05-11,True,Trial
2802,1964,Pro,0,Cancelled,2023-04-27,2023-05-11,True,Trial
2803,1965,Pro,0,Cancelled,2023-04-27,2023-05-11,True,Trial
2804,1966,Pro,0,Cancelled,2023-04-27,2023-05-11,True,Trial
2805,1967,Pro,0,Cancelled,2023-04-27,2023-05-11,True,Trial
2806,1968,Enterprise,0,Active,2023-04-28,,True,Trial
2807,1968,Enterprise,499,Downgraded,2023-05-12,2023-06-12,False,Contraction MRR
2808,1968,Business,199,Upgraded,2024-02-12,2024-03-12,False,Expansion MRR
2809,1968,Enterprise,499,Active,2024-12-12,,False,Recurring
2810,1969,Starter,0,Cancelled,2023-04-28,2023-05-12,True,Trial
2811,1970,Enterprise,0,Active,2023-04-29,,True,Trial
2812,1970,Enterprise,499,Cancelled,2023-09-13,2023-10-13,False,Churned MRR
2813,1970,Enterprise,499,Active,2024-07-13,,False,Reactivation MRR
2814,1971,Pro,0,Active,2023-04-29,,True,Trial
2815,1971,Pro,79,Active,2024-12-13,,False,Recurring
2816,1972,Starter,0,Active,2023-04-29,,True,Trial
2817,1972,Starter,29,Upgraded,2023-06-13,2023-07-13,False,Expansion MRR
2818,1972,Pro,79,Upgraded,2023-07-13,2023-08-13,False,Expansion MRR
2819,1972,Business,199,Active,2024-12-13,,False,Recurring
2820,1973,Pro,0,Active,2023-04-29,,True,Trial
2821,1973,Pro,79,Active,2024-12-13,,False,Recurring
2822,1974,Enterprise,0,Cancelled,2023-04-29,2023-05-13,True,Trial
2823,1975,Pro,0,Active,2023-04-29,,True,Trial
2824,1975,Pro,79,Active,2024-12-13,,False,Recurring
2825,1976,Starter,0,Cancelled,2023-04-29,2023-05-13,True,Trial
2826,1977,Starter,0,Cancelled,2023-04-30,2023-05-14,True,Trial
2827,1978,Starter,0,Cancelled,2023-04-30,2023-05-14,True,Trial
2828,1979,Starter,0,Active,2023-04-30,,True,Trial
2829,1979,Starter,29,Cancelled,2023-05-14,2023-06-14,False,Churned MRR
2830,1980,Enterprise,0,Active,2023-04-30,,True,Trial
2831,1980,Enterprise,499,Downgraded,2024-07-14,2024-08-14,False,Contraction MRR
2832,1980,Business,199,Downgraded,2024-08-14,2024-09-14,False,Contraction MRR
2833,1980,Pro,79,Active,2024-12-14,,False,Recurring
2834,1981,Enterprise,0,Active,2023-05-01,,True,Trial
2835,1981,Enterprise,499,Cancelled,2024-08-15,2024-09-15,False,Churned MRR
2836,1982,Starter,0,Cancelled,2023-05-01,2023-05-15,True,Trial
2837,1983,Pro,0,Cancelled,2023-05-01,2023-05-15,True,Trial
2838,1984,Pro,0,Active,2023-05-01,,True,Trial
2839,1984,Pro,79,Cancelled,2023-06-15,2023-07-15,False,Churned MRR
2840,1985,Starter,0,Cancelled,2023-05-01,2023-05-15,True,Trial
2841,1986,Pro,0,Cancelled,2023-05-01,2023-05-15,True,Trial
2842,1987,Starter,0,Cancelled,2023-05-01,2023-05-15,True,Trial
2843,1988,Starter,0,Cancelled,2023-05-01,2023-05-15,True,Trial
2844,1989,Pro,0,Active,2023-05-02,,True,Trial
2845,1989,Pro,79,Cancelled,2024-06-16,2024-07-16,False,Churned MRR
2846,1990,Pro,0,Active,2023-05-02,,True,Trial
2847,1990,Pro,79,Cancelled,2024-04-16,2024-05-16,False,Churned MRR
2848,1991,Business,0,Cancelled,2023-05-02,2023-05-16,True,Trial
2849,1992,Business,0,Cancelled,2023-05-02,2023-05-16,True,Trial
2850,1993,Starter,0,Cancelled,2023-05-02,2023-05-16,True,Trial
2851,1994,Starter,0,Cancelled,2023-05-02,2023-05-16,True,Trial
2852,1995,Business,0,Active,2023-05-02,,True,Trial
2853,1995,Business,199,Active,2024-12-16,,False,Recurring
2854,1996,Business,0,Cancelled,2023-05-02,2023-05-16,True,Trial
2855,1997,Enterprise,0,Cancelled,2023-05-03,2023-05-17,True,Trial
2856,1998,Pro,0,Cancelled,2023-05-03,2023-05-17,True,Trial
2857,1999,Starter,0,Active,2023-05-03,,True,Trial
2858,1999,Starter,29,Cancelled,2023-12-17,2024-01-17,False,Churned MRR
2859,2000,Starter,0,Cancelled,2023-05-03,2023-05-17,True,Trial
2860,2001,Pro,0,Active,2023-05-03,,True,Trial
2861,2001,Pro,79,Cancelled,2023-05-17,2023-06-17,False,Churned MRR
2862,2002,Pro,0,Cancelled,2023-05-03,2023-05-17,True,Trial
2863,2003,Starter,0,Cancelled,2023-05-03,2023-05-17,True,Trial
2864,2004,Starter,0,Cancelled,2023-05-03,2023-05-17,True,Trial
2865,2005,Starter,0,Cancelled,2023-05-03,2023-05-17,True,Trial
2866,2006,Starter,0,Cancelled,2023-05-03,2023-05-17,True,Trial
2867,2007,Enterprise,0,Cancelled,2023-05-03,2023-05-17,True,Trial
2868,2008,Starter,0,Cancelled,2023-05-04,2023-05-18,True,Trial
2869,2009,Enterprise,0,Cancelled,2023-05-04,2023-05-18,True,Trial
2870,2010,Business,0,Active,2023-05-04,,True,Trial
2871,2010,Business,199,Upgraded,2024-12-18,2025-01-18,False,Expansion MRR
2872,2011,Starter,0,Cancelled,2023-05-04,2023-05-18,True,Trial
2873,2012,Pro,0,Cancelled,2023-05-04,2023-05-18,True,Trial
2874,2013,Pro,0,Active,2023-05-04,,True,Trial
2875,2013,Pro,79,Active,2024-12-18,,False,Recurring
2876,2014,Starter,0,Cancelled,2023-05-05,2023-05-19,True,Trial
2877,2015,Pro,0,Cancelled,2023-05-05,2023-05-19,True,Trial
2878,2016,Starter,0,Cancelled,2023-05-05,2023-05-19,True,Trial
2879,2017,Pro,0,Active,2023-05-05,,True,Trial
2880,2017,Pro,79,Downgraded,2024-01-19,2024-02-19,False,Contraction MRR
2881,2017,Starter,29,Cancelled,2024-02-19,2024-03-19,False,Churned MRR
2882,2018,Business,0,Cancelled,2023-05-05,2023-05-19,True,Trial
2883,2019,Enterprise,0,Cancelled,2023-05-06,2023-05-20,True,Trial
2884,2020,Starter,0,Cancelled,2023-05-06,2023-05-20,True,Trial
2885,2021,Business,0,Cancelled,2023-05-06,2023-05-20,True,Trial
2886,2022,Enterprise,0,Active,2023-05-06,,True,Trial
2887,2022,Enterprise,499,Downgraded,2023-06-20,2023-07-20,False,Contraction MRR
2888,2022,Business,199,Upgraded,2023-08-20,2023-09-20,False,Expansion MRR
2889,2022,Enterprise,499,Downgraded,2024-10-20,2024-11-20,False,Contraction MRR
2890,2022,Business,199,Active,2024-12-20,,False,Recurring
2891,2023,Pro,0,Cancelled,2023-05-06,2023-05-20,True,Trial
2892,2024,Enterprise,0,Cancelled,2023-05-06,2023-05-20,True,Trial
2893,2025,Pro,0,Active,2023-05-06,,True,Trial
2894,2025,Pro,79,Upgraded,2023-05-20,2023-06-20,False,Expansion MRR
2895,2025,Business,199,Active,2024-12-20,,False,Recurring
2896,2026,Business,0,Cancelled,2023-05-06,2023-05-20,True,Trial
2897,2027,Business,0,Cancelled,2023-05-06,2023-05-20,True,Trial
2898,2028,Enterprise,0,Active,2023-05-07,,True,Trial
2899,2028,Enterprise,499,Cancelled,2023-05-21,2023-06-21,False,Churned MRR
2900,2029,Pro,0,Cancelled,2023-05-07,2023-05-21,True,Trial
2901,2030,Business,0,Cancelled,2023-05-07,2023-05-21,True,Trial
2902,2031,Business,0,Cancelled,2023-05-07,2023-05-21,True,Trial
2903,2032,Enterprise,0,Cancelled,2023-05-07,2023-05-21,True,Trial
2904,2033,Pro,0,Cancelled,2023-05-07,2023-05-21,True,Trial
2905,2034,Pro,0,Active,2023-05-07,,True,Trial
2906,2034,Pro,79,Upgraded,2024-01-21,2024-02-21,False,Expansion MRR
2907,2034,Business,199,Upgraded,2024-02-21,2024-03-21,False,Expansion MRR
2908,2034,Enterprise,499,Downgraded,2024-12-21,2025-01-21,False,Contraction MRR
2909,2035,Enterprise,0,Cancelled,2023-05-07,2023-05-21,True,Trial
2910,2036,Business,0,Active,2023-05-07,,True,Trial
2911,2036,Business,199,Upgraded,2023-07-21,2023-08-21,False,Expansion MRR
2912,2036,Enterprise,499,Downgraded,2024-10-21,2024-11-21,False,Contraction MRR
2913,2036,Business,199,Upgraded,2024-11-21,2024-12-21,False,Expansion MRR
2914,2036,Enterprise,499,Active,2024-12-21,,False,Expansion MRR
2915,2037,Enterprise,0,Active,2023-05-07,,True,Trial
2916,2037,Enterprise,499,Active,2024-12-21,,False,Recurring
2917,2038,Starter,0,Cancelled,2023-05-07,2023-05-21,True,Trial
2918,2039,Starter,0,Cancelled,2023-05-08,2023-05-22,True,Trial
2919,2040,Enterprise,0,Active,2023-05-08,,True,Trial
2920,2040,Enterprise,499,Downgraded,2024-01-22,2024-02-22,False,Contraction MRR
2921,2040,Business,199,Active,2024-12-22,,False,Recurring
2922,2041,Starter,0,Active,2023-05-08,,True,Trial
2923,2041,Starter,29,Active,2024-12-22,,False,Recurring
2924,2042,Pro,0,Active,2023-05-08,,True,Trial
2925,2042,Pro,79,Cancelled,2023-05-22,2023-06-22,False,Churned MRR
2926,2043,Business,0,Active,2023-05-08,,True,Trial
2927,2043,Business,199,Active,2024-12-22,,False,Recurring
2928,2044,Pro,0,Cancelled,2023-05-08,2023-05-22,True,Trial
2929,2045,Pro,0,Active,2023-05-09,,True,Trial
2930,2045,Pro,79,Cancelled,2024-12-23,2025-01-01,False,Churned MRR
2931,2046,Business,0,Cancelled,2023-05-09,2023-05-23,True,Trial
2932,2047,Enterprise,0,Cancelled,2023-05-09,2023-05-23,True,Trial
2933,2048,Starter,0,Cancelled,2023-05-09,2023-05-23,True,Trial
2934,2049,Starter,0,Cancelled,2023-05-09,2023-05-23,True,Trial
2935,2050,Enterprise,0,Cancelled,2023-05-09,2023-05-23,True,Trial
2936,2051,Enterprise,0,Active,2023-05-09,,True,Trial
2937,2051,Enterprise,499,Active,2024-12-23,,False,Recurring
2938,2052,Pro,0,Cancelled,2023-05-09,2023-05-23,True,Trial
2939,2053,Starter,0,Cancelled,2023-05-09,2023-05-23,True,Trial
2940,2054,Enterprise,0,Cancelled,2023-05-10,2023-05-24,True,Trial
2941,2055,Starter,0,Active,2023-05-10,,True,Trial
2942,2055,Starter,29,Cancelled,2024-08-24,2024-09-24,False,Churned MRR
2943,2056,Enterprise,0,Active,2023-05-10,,True,Trial
2944,2056,Enterprise,499,Active,2024-12-24,,False,Recurring
2945,2057,Starter,0,Cancelled,2023-05-10,2023-05-24,True,Trial
2946,2058,Enterprise,0,Cancelled,2023-05-10,2023-05-24,True,Trial
2947,2059,Starter,0,Cancelled,2023-05-10,2023-05-24,True,Trial
2948,2060,Business,0,Cancelled,2023-05-10,2023-05-24,True,Trial
2949,2061,Pro,0,Active,2023-05-10,,True,Trial
2950,2061,Pro,79,Active,2024-12-24,,False,Recurring
2951,2062,Enterprise,0,Cancelled,2023-05-11,2023-05-25,True,Trial
2952,2063,Starter,0,Cancelled,2023-05-11,2023-05-25,True,Trial
2953,2064,Starter,0,Cancelled,2023-05-11,2023-05-25,True,Trial
2954,2065,Enterprise,0,Cancelled,2023-05-11,2023-05-25,True,Trial
2955,2066,Starter,0,Cancelled,2023-05-11,2023-05-25,True,Trial
2956,2067,Starter,0,Cancelled,2023-05-11,2023-05-25,True,Trial
2957,2068,Starter,0,Cancelled,2023-05-12,2023-05-26,True,Trial
2958,2069,Starter,0,Cancelled,2023-05-12,2023-05-26,True,Trial
2959,2070,Enterprise,0,Cancelled,2023-05-12,2023-05-26,True,Trial
2960,2071,Starter,0,Cancelled,2023-05-12,2023-05-26,True,Trial
2961,2072,Business,0,Cancelled,2023-05-13,2023-05-27,True,Trial
2962,2073,Enterprise,0,Active,2023-05-13,,True,Trial
2963,2073,Enterprise,499,Active,2024-12-27,,False,Recurring
2964,2074,Business,0,Cancelled,2023-05-13,2023-05-27,True,Trial
2965,2075,Enterprise,0,Cancelled,2023-05-13,2023-05-27,True,Trial
2966,2076,Pro,0,Cancelled,2023-05-13,2023-05-27,True,Trial
2967,2077,Starter,0,Active,2023-05-13,,True,Trial
2968,2077,Starter,29,Upgraded,2023-08-27,2023-09-27,False,Expansion MRR
2969,2077,Pro,79,Downgraded,2023-09-27,2023-10-27,False,Contraction MRR
2970,2077,Starter,29,Cancelled,2024-03-27,2024-04-27,False,Churned MRR
2971,2078,Pro,0,Active,2023-05-13,,True,Trial
2972,2078,Pro,79,Active,2024-12-27,,False,Recurring
2973,2079,Starter,0,Active,2023-05-14,,True,Trial
2974,2079,Starter,29,Cancelled,2024-08-28,2024-09-28,False,Churned MRR
2975,2080,Business,0,Cancelled,2023-05-14,2023-05-28,True,Trial
2976,2081,Starter,0,Active,2023-05-14,,True,Trial
2977,2081,Starter,29,Cancelled,2023-06-28,2023-07-28,False,Churned MRR
2978,2082,Pro,0,Cancelled,2023-05-14,2023-05-28,True,Trial
2979,2083,Starter,0,Cancelled,2023-05-14,2023-05-28,True,Trial
2980,2084,Starter,0,Cancelled,2023-05-14,2023-05-28,True,Trial
2981,2085,Business,0,Cancelled,2023-05-14,2023-05-28,True,Trial
2982,2086,Starter,0,Active,2023-05-14,,True,Trial
2983,2086,Starter,29,Cancelled,2024-04-28,2024-05-28,False,Churned MRR
2984,2087,Starter,0,Cancelled,2023-05-15,2023-05-29,True,Trial
2985,2088,Starter,0,Cancelled,2023-05-15,2023-05-29,True,Trial
2986,2089,Enterprise,0,Cancelled,2023-05-15,2023-05-29,True,Trial
2987,2090,Starter,0,Active,2023-05-15,,True,Trial
2988,2090,Starter,29,Cancelled,2023-06-29,2023-07-29,False,Churned MRR
2989,2091,Pro,0,Active,2023-05-15,,True,Trial
2990,2091,Pro,79,Cancelled,2023-11-29,2023-12-29,False,Churned MRR
2991,2092,Pro,0,Cancelled,2023-05-15,2023-05-29,True,Trial
2992,2093,Pro,0,Cancelled,2023-05-15,2023-05-29,True,Trial
2993,2094,Starter,0,Cancelled,2023-05-15,2023-05-29,True,Trial
2994,2095,Enterprise,0,Cancelled,2023-05-15,2023-05-29,True,Trial
2995,2096,Pro,0,Active,2023-05-16,,True,Trial
2996,2096,Pro,79,Downgraded,2023-05-30,2023-06-30,False,Contraction MRR
2997,2096,Starter,29,Cancelled,2024-09-29,2024-10-29,False,Churned MRR
2998,2097,Pro,0,Cancelled,2023-05-16,2023-05-30,True,Trial
2999,2098,Starter,0,Cancelled,2023-05-16,2023-05-30,True,Trial
3000,2099,Starter,0,Cancelled,2023-05-16,2023-05-30,True,Trial
3001,2100,Starter,0,Cancelled,2023-05-16,2023-05-30,True,Trial
3002,2101,Pro,0,Active,2023-05-17,,True,Trial
3003,2101,Pro,79,Downgraded,2024-07-29,2024-08-29,False,Contraction MRR
3004,2101,Starter,29,Active,2024-12-29,,False,Recurring
3005,2102,Starter,0,Cancelled,2023-05-17,2023-05-31,True,Trial
3006,2103,Starter,0,Cancelled,2023-05-17,2023-05-31,True,Trial
3007,2104,Starter,0,Cancelled,2023-05-17,2023-05-31,True,Trial
3008,2105,Pro,0,Cancelled,2023-05-17,2023-05-31,True,Trial
3009,2106,Pro,0,Cancelled,2023-05-17,2023-05-31,True,Trial
3010,2107,Pro,0,Active,2023-05-17,,True,Trial
3011,2107,Pro,79,Upgraded,2023-05-31,2023-06-30,False,Expansion MRR
3012,2107,Business,199,Upgraded,2023-07-30,2023-08-30,False,Expansion MRR
3013,2107,Enterprise,499,Active,2024-12-29,,False,Recurring
3014,2108,Business,0,Cancelled,2023-05-17,2023-05-31,True,Trial
3015,2109,Starter,0,Cancelled,2023-05-17,2023-05-31,True,Trial
3016,2110,Enterprise,0,Cancelled,2023-05-17,2023-05-31,True,Trial
3017,2111,Starter,0,Active,2023-05-18,,True,Trial
3018,2111,Starter,29,Cancelled,2023-08-01,2023-09-01,False,Churned MRR
3019,2112,Starter,0,Cancelled,2023-05-18,2023-06-01,True,Trial
3020,2113,Starter,0,Cancelled,2023-05-18,2023-06-01,True,Trial
3021,2114,Starter,0,Active,2023-05-18,,True,Trial
3022,2114,Starter,29,Cancelled,2023-10-01,2023-11-01,False,Churned MRR
3023,2115,Pro,0,Active,2023-05-18,,True,Trial
3024,2115,Pro,79,Cancelled,2023-08-01,2023-09-01,False,Churned MRR
3025,2116,Pro,0,Cancelled,2023-05-18,2023-06-01,True,Trial
3026,2117,Starter,0,Cancelled,2023-05-18,2023-06-01,True,Trial
3027,2118,Starter,0,Cancelled,2023-05-19,2023-06-02,True,Trial
3028,2119,Starter,0,Active,2023-05-19,,True,Trial
3029,2119,Starter,29,Cancelled,2023-12-02,2024-01-02,False,Churned MRR
3030,2120,Starter,0,Cancelled,2023-05-19,2023-06-02,True,Trial
3031,2121,Starter,0,Cancelled,2023-05-20,2023-06-03,True,Trial
3032,2122,Pro,0,Cancelled,2023-05-20,2023-06-03,True,Trial
3033,2123,Pro,0,Active,2023-05-20,,True,Trial
3034,2123,Pro,79,Upgraded,2023-12-03,2024-01-03,False,Expansion MRR
3035,2123,Business,199,Upgraded,2024-08-03,2024-09-03,False,Expansion MRR
3036,2123,Enterprise,499,Active,2024-12-03,,False,Recurring
3037,2124,Starter,0,Active,2023-05-20,,True,Trial
3038,2124,Starter,29,Cancelled,2024-04-03,2024-05-03,False,Churned MRR
3039,2125,Business,0,Cancelled,2023-05-20,2023-06-03,True,Trial
3040,2126,Starter,0,Cancelled,2023-05-20,2023-06-03,True,Trial
3041,2127,Business,0,Active,2023-05-21,,True,Trial
3042,2127,Business,199,Upgraded,2023-09-04,2023-10-04,False,Expansion MRR
3043,2127,Enterprise,499,Downgraded,2023-11-04,2023-12-04,False,Contraction MRR
3044,2127,Business,199,Cancelled,2023-12-04,2024-01-04,False,Churned MRR
3045,2128,Pro,0,Cancelled,2023-05-21,2023-06-04,True,Trial
3046,2129,Enterprise,0,Cancelled,2023-05-21,2023-06-04,True,Trial
3047,2130,Starter,0,Cancelled,2023-05-21,2023-06-04,True,Trial
3048,2131,Starter,0,Cancelled,2023-05-21,2023-06-04,True,Trial
3049,2132,Pro,0,Active,2023-05-21,,True,Trial
3050,2132,Pro,79,Active,2024-12-04,,False,Recurring
3051,2133,Pro,0,Cancelled,2023-05-22,2023-06-05,True,Trial
3052,2134,Starter,0,Cancelled,2023-05-22,2023-06-05,True,Trial
3053,2135,Business,0,Cancelled,2023-05-22,2023-06-05,True,Trial
3054,2136,Pro,0,Cancelled,2023-05-22,2023-06-05,True,Trial
3055,2137,Enterprise,0,Active,2023-05-22,,True,Trial
3056,2137,Enterprise,499,Active,2024-12-05,,False,Recurring
3057,2138,Pro,0,Cancelled,2023-05-22,2023-06-05,True,Trial
3058,2139,Starter,0,Cancelled,2023-05-22,2023-06-05,True,Trial
3059,2140,Pro,0,Cancelled,2023-05-22,2023-06-05,True,Trial
3060,2141,Pro,0,Active,2023-05-22,,True,Trial
3061,2141,Pro,79,Cancelled,2024-07-05,2024-08-05,False,Churned MRR
3062,2142,Enterprise,0,Active,2023-05-22,,True,Trial
3063,2142,Enterprise,499,Downgraded,2023-12-05,2024-01-05,False,Contraction MRR
3064,2142,Business,199,Downgraded,2024-01-05,2024-02-05,False,Contraction MRR
3065,2142,Pro,79,Cancelled,2024-12-05,2025-01-01,False,Churned MRR
3066,2143,Pro,0,Active,2023-05-22,,True,Trial
3067,2143,Pro,79,Cancelled,2023-08-05,2023-09-05,False,Churned MRR
3068,2144,Business,0,Cancelled,2023-05-23,2023-06-06,True,Trial
3069,2145,Starter,0,Cancelled,2023-05-23,2023-06-06,True,Trial
3070,2146,Business,0,Cancelled,2023-05-23,2023-06-06,True,Trial
3071,2147,Starter,0,Cancelled,2023-05-23,2023-06-06,True,Trial
3072,2148,Starter,0,Active,2023-05-23,,True,Trial
3073,2148,Starter,29,Cancelled,2024-07-06,2024-08-06,False,Churned MRR
3074,2149,Pro,0,Cancelled,2023-05-23,2023-06-06,True,Trial
3075,2150,Pro,0,Active,2023-05-23,,True,Trial
3076,2150,Pro,79,Cancelled,2024-09-06,2024-10-06,False,Churned MRR
3077,2151,Pro,0,Cancelled,2023-05-23,2023-06-06,True,Trial
3078,2152,Enterprise,0,Active,2023-05-23,,True,Trial
3079,2152,Enterprise,499,Downgraded,2024-06-06,2024-07-06,False,Contraction MRR
3080,2152,Business,199,Active,2024-12-06,,False,Recurring
3081,2153,Starter,0,Cancelled,2023-05-24,2023-06-07,True,Trial
3082,2154,Starter,0,Cancelled,2023-05-24,2023-06-07,True,Trial
3083,2155,Starter,0,Active,2023-05-24,,True,Trial
3084,2155,Starter,29,Cancelled,2023-12-07,2024-01-07,False,Churned MRR
