ticket_id,customer_id,plan,created_date,closed_date,category,priority,resolution_hrs,csat_score,pre_churn_flag
2590,1526,Business,2023-04-22,2023-04-25,Feature Request,Low,72,3,1
2591,1526,Business,2023-04-06,2023-04-07,Account,Low,27,5,1
2592,1526,Business,2023-04-21,2023-04-22,Account,Medium,33,3,1
2593,1528,Starter,2023-08-14,2023-08-15,Account,Low,33,5,1
2594,1528,Starter,2023-09-27,2023-09-28,Onboarding,Medium,42,3,1
2595,1535,Enterprise,2024-12-20,2024-12-20,Technical,High,23,5,0
2596,1535,Enterprise,2024-12-07,2024-12-07,Billing,High,12,4,0
2597,1535,Enterprise,2024-12-29,2024-12-29,Technical,Medium,23,5,0
2598,1535,Enterprise,2025-01-01,2025-01-01,Feature Request,High,12,5,0
2599,1537,Enterprise,2023-06-29,2023-07-02,Technical,Low,95,2,1
2600,1537,Enterprise,2023-06-19,2023-06-19,Feature Request,High,17,4,1
2601,1537,Enterprise,2023-06-05,2023-06-05,Feature Request,High,5,1,1
2602,1540,Starter,2023-03-31,2023-03-31,Account,High,12,3,1
2603,1540,Starter,2023-04-27,2023-04-28,Account,Medium,43,2,1
2604,1540,Starter,2023-04-28,2023-04-29,Technical,Medium,30,2,1
2605,1540,Starter,2023-04-15,2023-04-19,Onboarding,Low,101,3,1
2606,1541,Starter,2024-04-13,2024-04-18,Integration,Low,120,4,1
2607,1541,Starter,2024-04-08,2024-04-11,Feature Request,Low,86,3,1
2608,1541,Starter,2024-04-12,2024-04-12,Account,Medium,23,2,1
2609,1541,Starter,2024-04-28,2024-04-29,Onboarding,Low,28,2,1
2610,1553,Pro,2024-12-12,2024-12-12,Integration,High,15,1,0
2611,1557,Enterprise,2024-12-30,2024-12-31,Onboarding,Low,45,4,0
2612,1557,Enterprise,2024-12-28,2024-12-28,Performance,High,14,4,0
2613,1560,Starter,2024-07-29,2024-07-29,Billing,High,10,3,1
2614,1560,Starter,2024-07-28,2024-07-28,Integration,High,9,2,1
2615,1561,Pro,2024-09-20,2024-09-20,Integration,Medium,13,1,1
2616,1562,Business,2023-09-15,2023-09-20,Technical,Low,120,4,0
2617,1565,Starter,2024-05-15,2024-05-15,Account,High,2,1,1
2618,1565,Starter,2024-06-11,2024-06-11,Technical,High,2,2,1
2619,1565,Starter,2024-07-04,2024-07-04,Technical,Medium,9,1,1
2620,1571,Starter,2023-06-21,2023-06-26,Onboarding,Low,120,2,1
2621,1578,Enterprise,2023-06-03,2023-06-03,Integration,Critical,5,3,1
2622,1578,Enterprise,2023-06-08,2023-06-08,Performance,High,13,3,1
2623,1578,Enterprise,2023-05-31,2023-05-31,Technical,High,20,4,1
2624,1578,Enterprise,2023-05-16,2023-05-18,Performance,Low,71,2,1
2625,1578,Enterprise,2023-06-04,2023-06-04,Feature Request,High,21,2,1
2626,1578,Enterprise,2023-05-12,2023-05-13,Account,Low,39,1,1
2627,1578,Enterprise,2023-05-29,2023-05-29,Billing,High,4,1,1
2628,1578,Enterprise,2023-06-02,2023-06-03,Technical,Low,37,3,1
2629,1578,Enterprise,2023-06-07,2023-06-07,Technical,Medium,10,4,1
2630,1578,Enterprise,2023-05-24,2023-05-25,Onboarding,Medium,36,1,1
2631,1578,Enterprise,2023-05-17,2023-05-17,Onboarding,Critical,6,2,1
2632,1578,Enterprise,2023-06-03,2023-06-04,Performance,Medium,44,2,1
2633,1578,Enterprise,2023-06-28,2023-06-28,Account,Medium,18,2,1
2634,1578,Enterprise,2023-06-24,2023-06-25,Account,Medium,44,1,1
2635,1578,Enterprise,2023-06-23,2023-06-27,Integration,Low,117,2,1
2636,1578,Enterprise,2023-07-09,2023-07-11,Billing,Low,64,2,1
2637,1578,Enterprise,2023-07-01,2023-07-03,Billing,Low,60,2,1
2638,1578,Enterprise,2023-06-22,2023-06-22,Onboarding,High,19,2,1
2639,1578,Enterprise,2023-07-04,2023-07-06,Feature Request,Low,51,3,1
2640,1578,Enterprise,2023-07-08,2023-07-09,Feature Request,Medium,36,1,1
2641,1584,Pro,2023-07-20,2023-07-22,Account,Low,55,2,1
2642,1584,Pro,2023-08-06,2023-08-09,Technical,Low,83,1,1
2643,1584,Pro,2023-08-14,2023-08-14,Technical,High,11,1,1
2644,1584,Pro,2023-09-03,2023-09-04,Technical,Medium,30,1,1
2645,1584,Pro,2023-09-01,2023-09-04,Technical,Low,85,2,1
2646,1585,Pro,2023-10-04,2023-10-07,Onboarding,Low,76,2,0
2647,1585,Pro,2023-10-07,2023-10-08,Feature Request,Medium,38,5,0
2648,1585,Pro,2023-09-20,2023-09-20,Feature Request,Medium,12,4,0
2649,1586,Pro,2023-12-08,2023-12-08,Onboarding,Critical,7,5,1
2650,1586,Pro,2023-12-03,2023-12-06,Feature Request,Low,82,5,1
2651,1595,Enterprise,2024-12-20,2024-12-21,Account,Low,25,5,0
2652,1595,Enterprise,2025-01-04,2025-01-05,Integration,Medium,43,2,0
2653,1595,Enterprise,2024-12-15,2024-12-16,Integration,Medium,34,4,0
2654,1595,Enterprise,2024-12-23,2024-12-25,Billing,Low,57,4,0
2655,1595,Enterprise,2024-12-27,2024-12-27,Technical,Critical,2,4,0
2656,1595,Enterprise,2025-01-09,2025-01-11,Account,Low,63,3,0
2657,1597,Starter,2023-05-03,2023-05-04,Account,Medium,25,2,1
2658,1598,Pro,2024-02-08,2024-02-10,Account,Low,69,4,0
2659,1598,Pro,2024-03-03,2024-03-03,Performance,High,18,4,0
2660,1598,Pro,2024-02-25,2024-02-25,Account,Medium,9,4,0
2661,1598,Pro,2024-09-16,2024-09-19,Technical,Low,84,4,0
2662,1598,Pro,2024-10-11,2024-10-14,Onboarding,Low,95,4,0
2663,1598,Pro,2024-09-22,2024-09-24,Onboarding,Low,70,3,0
2664,1598,Pro,2024-09-29,2024-10-03,Integration,Low,105,4,0
2665,1599,Starter,2023-09-07,2023-09-10,Onboarding,Low,93,2,1
2666,1602,Enterprise,2024-01-31,2024-01-31,Account,Medium,11,4,0
2667,1602,Enterprise,2024-02-28,2024-02-29,Billing,Low,24,5,0
2668,1602,Enterprise,2024-02-18,2024-02-20,Performance,Medium,48,4,0
2669,1602,Enterprise,2024-03-06,2024-03-07,Feature Request,Medium,25,3,0
2670,1602,Enterprise,2024-03-01,2024-03-02,Billing,Medium,35,4,0
2671,1602,Business,2024-12-26,2024-12-27,Feature Request,Low,32,3,0
2672,1602,Business,2025-01-05,2025-01-06,Integration,Low,37,2,0
2673,1607,Starter,2024-10-16,2024-10-20,Technical,Low,113,4,0
2674,1607,Starter,2024-11-12,2024-11-12,Technical,Critical,3,5,0
2675,1607,Starter,2024-12-13,2024-12-14,Technical,Medium,27,3,0
2676,1609,Business,2024-05-04,2024-05-06,Feature Request,Low,66,3,1
2677,1609,Business,2024-04-29,2024-05-01,Billing,Medium,48,2,1
2678,1612,Starter,2023-08-09,2023-08-11,Integration,Low,53,2,1
2679,1612,Starter,2023-07-21,2023-07-21,Feature Request,Medium,15,2,1
2680,1612,Starter,2023-08-07,2023-08-08,Technical,Medium,34,3,1
2681,1612,Starter,2023-08-11,2023-08-11,Billing,Medium,9,4,1
2682,1612,Starter,2023-08-30,2023-08-31,Account,Medium,28,1,1
2683,1612,Starter,2023-09-07,2023-09-07,Integration,High,16,3,1
2684,1612,Starter,2023-08-29,2023-08-30,Technical,Medium,43,4,1
2685,1612,Starter,2023-08-18,2023-08-22,Integration,Low,117,5,1
2686,1622,Pro,2024-06-04,2024-06-04,Onboarding,High,4,3,1
2687,1622,Pro,2024-05-28,2024-05-28,Account,Medium,13,2,1
2688,1622,Pro,2024-05-21,2024-05-21,Billing,High,5,3,1
2689,1622,Pro,2024-06-19,2024-06-20,Feature Request,Medium,46,2,1
2690,1622,Pro,2024-06-21,2024-06-24,Billing,Low,94,3,1
2691,1625,Starter,2024-03-10,2024-03-10,Account,Critical,1,2,1
2692,1625,Starter,2024-02-24,2024-02-24,Onboarding,Critical,3,2,1
2693,1625,Starter,2024-03-15,2024-03-17,Feature Request,Medium,48,3,1
2694,1625,Starter,2024-03-01,2024-03-02,Account,Medium,33,1,1
2695,1625,Starter,2024-03-02,2024-03-04,Feature Request,Low,57,2,1
2696,1628,Business,2023-07-06,2023-07-06,Performance,High,15,3,0
2697,1628,Enterprise,2024-12-23,2024-12-24,Technical,Low,28,3,0
2698,1628,Enterprise,2025-01-13,2025-01-13,Account,High,11,3,0
2699,1628,Enterprise,2025-01-15,2025-01-18,Feature Request,Low,74,4,0
2700,1628,Enterprise,2024-12-28,2024-12-30,Feature Request,Low,58,4,0
2701,1628,Enterprise,2025-01-07,2025-01-07,Feature Request,High,19,4,0
2702,1635,Starter,2023-07-08,2023-07-08,Integration,High,20,5,0
2703,1635,Starter,2024-03-25,2024-03-28,Technical,Low,75,4,0
2704,1635,Starter,2024-10-14,2024-10-15,Technical,Medium,47,5,0
2705,1635,Starter,2024-12-10,2024-12-12,Feature Request,Low,67,3,0
2706,1635,Starter,2025-01-03,2025-01-06,Onboarding,Low,75,4,0
2707,1635,Starter,2024-12-23,2024-12-23,Billing,Medium,18,5,0
2708,1642,Starter,2023-05-12,2023-05-16,Integration,Low,116,1,1
2709,1650,Enterprise,2025-01-14,2025-01-16,Technical,Low,54,5,0
2710,1650,Enterprise,2024-12-26,2024-12-26,Onboarding,High,19,4,0
2711,1650,Enterprise,2025-01-11,2025-01-11,Integration,Medium,19,3,0
2712,1650,Enterprise,2025-01-03,2025-01-03,Billing,High,7,2,0
2713,1650,Enterprise,2025-01-15,2025-01-16,Integration,Medium,30,4,0
2714,1650,Enterprise,2025-01-07,2025-01-08,Performance,Medium,43,5,0
2715,1660,Business,2023-11-14,2023-11-14,Feature Request,High,21,3,1
2716,1660,Business,2023-10-27,2023-10-27,Technical,High,23,2,1
2717,1660,Business,2023-11-15,2023-11-15,Account,Critical,7,2,1
2718,1660,Business,2023-10-29,2023-10-29,Performance,Medium,16,2,1
2719,1660,Business,2023-11-14,2023-11-15,Onboarding,Low,42,4,1
2720,1660,Business,2023-11-19,2023-11-23,Technical,Low,107,2,1
2721,1660,Business,2023-12-06,2023-12-09,Billing,Low,82,2,1
2722,1662,Pro,2023-08-01,2023-08-01,Billing,High,10,4,0
2723,1662,Pro,2023-09-05,2023-09-05,Technical,High,17,5,0
2724,1662,Business,2024-06-14,2024-06-15,Integration,Medium,34,4,0
2725,1662,Business,2024-07-13,2024-07-13,Technical,Medium,13,2,0
2726,1662,Business,2024-07-09,2024-07-12,Integration,Low,74,2,0
2727,1669,Starter,2023-04-08,2023-04-09,Onboarding,Medium,26,2,1
2728,1669,Starter,2023-04-09,2023-04-09,Technical,High,19,4,1
2729,1669,Starter,2023-04-17,2023-04-19,Feature Request,Low,55,3,1
2730,1669,Starter,2023-05-24,2023-05-24,Performance,Medium,17,2,1
2731,1669,Starter,2023-05-07,2023-05-07,Account,Medium,19,2,1
2732,1671,Starter,2023-08-27,2023-08-27,Onboarding,Medium,12,4,0
2733,1673,Enterprise,2023-06-22,2023-06-23,Feature Request,Medium,31,1,1
2734,1673,Enterprise,2023-06-05,2023-06-09,Feature Request,Low,102,2,1
2735,1673,Enterprise,2023-06-18,2023-06-18,Billing,Medium,15,1,1
2736,1673,Enterprise,2023-06-09,2023-06-10,Billing,Low,37,1,1
2737,1673,Enterprise,2023-07-01,2023-07-02,Integration,Low,39,3,1
2738,1673,Enterprise,2023-06-29,2023-07-01,Account,Low,57,3,1
2739,1673,Enterprise,2023-07-20,2023-07-21,Account,Low,34,1,1
2740,1673,Enterprise,2023-06-29,2023-06-29,Onboarding,High,10,2,1
2741,1677,Starter,2023-04-06,2023-04-07,Account,Medium,34,3,0
2742,1677,Starter,2023-07-28,2023-07-30,Billing,Medium,48,4,0
2743,1677,Starter,2023-09-20,2023-09-20,Performance,High,16,1,0
2744,1677,Starter,2023-09-30,2023-10-02,Integration,Low,60,3,0
2745,1677,Starter,2023-10-03,2023-10-07,Account,Low,105,2,0
2746,1677,Starter,2023-09-30,2023-10-02,Account,Low,68,4,0
2747,1677,Starter,2023-10-31,2023-10-31,Technical,Medium,21,1,0
2748,1677,Starter,2023-12-01,2023-12-03,Account,Low,57,3,0
2749,1677,Starter,2023-12-04,2023-12-04,Performance,High,12,3,0
2750,1677,Starter,2023-12-27,2023-12-28,Feature Request,Low,25,4,0
2751,1677,Starter,2024-01-31,2024-01-31,Feature Request,High,18,5,0
2752,1677,Starter,2024-04-11,2024-04-12,Technical,Medium,28,3,0
2753,1677,Starter,2024-05-15,2024-05-16,Integration,Medium,29,1,0
2754,1677,Starter,2024-08-14,2024-08-15,Account,Medium,34,5,0
2755,1677,Starter,2024-09-01,2024-09-01,Integration,Medium,8,3,0
2756,1677,Starter,2024-08-23,2024-08-23,Billing,Medium,12,4,0
2757,1677,Starter,2024-11-02,2024-11-02,Integration,Critical,7,5,0
2758,1682,Business,2023-11-01,2023-11-02,Billing,Medium,27,1,1
2759,1682,Business,2023-11-19,2023-11-19,Technical,High,23,1,1
2760,1682,Business,2023-11-05,2023-11-05,Feature Request,Medium,17,2,1
2761,1682,Business,2023-11-06,2023-11-10,Account,Low,107,2,1
2762,1682,Business,2023-10-31,2023-10-31,Performance,Medium,18,2,1
2763,1682,Business,2023-10-29,2023-10-30,Onboarding,Medium,26,4,1
2764,1682,Business,2023-11-07,2023-11-07,Billing,Critical,8,3,1
2765,1682,Business,2023-11-17,2023-11-18,Performance,Medium,30,2,1
2766,1682,Business,2023-11-19,2023-11-21,Feature Request,Low,51,1,1
2767,1682,Business,2023-12-18,2023-12-19,Technical,Low,35,2,1
2768,1682,Business,2023-12-14,2023-12-14,Performance,High,7,2,1
2769,1682,Business,2023-12-05,2023-12-08,Technical,Low,77,1,1
2770,1682,Business,2023-12-11,2023-12-15,Feature Request,Low,119,2,1
2771,1682,Business,2023-12-22,2023-12-26,Integration,Low,106,2,1
2772,1682,Business,2023-12-12,2023-12-13,Performance,Medium,30,1,1
2773,1688,Enterprise,2025-01-18,2025-01-18,Account,Critical,4,4,0
2774,1688,Enterprise,2025-01-21,2025-01-23,Feature Request,Low,57,4,0
2775,1688,Enterprise,2025-01-10,2025-01-11,Technical,Medium,31,5,0
2776,1694,Starter,2023-11-17,2023-11-19,Account,Low,50,3,1
2777,1694,Starter,2023-11-13,2023-11-14,Performance,Low,32,3,1
2778,1694,Starter,2023-12-05,2023-12-06,Performance,Medium,29,3,1
2779,1701,Enterprise,2024-03-31,2024-03-31,Feature Request,Critical,8,4,0
2780,1701,Enterprise,2024-04-17,2024-04-20,Integration,Low,90,1,0
2781,1701,Enterprise,2024-05-06,2024-05-07,Performance,High,24,2,0
2782,1701,Enterprise,2024-05-22,2024-05-22,Technical,Medium,20,2,0
2783,1701,Business,2025-01-01,2025-01-01,Performance,Medium,17,3,0
2784,1701,Business,2025-01-20,2025-01-21,Onboarding,Medium,32,3,0
2785,1718,Starter,2023-04-20,2023-04-21,Technical,Low,38,2,1
2786,1718,Starter,2023-04-08,2023-04-09,Billing,High,24,3,1
2787,1718,Starter,2023-04-16,2023-04-16,Account,High,9,2,1
2788,1723,Business,2023-10-04,2023-10-05,Billing,Medium,33,4,1
2789,1723,Business,2023-10-06,2023-10-09,Onboarding,Low,88,1,1
2790,1723,Business,2023-11-16,2023-11-19,Integration,Low,78,1,1
2791,1723,Business,2023-11-18,2023-11-18,Technical,High,15,4,1
2792,1723,Business,2023-11-27,2023-11-27,Performance,High,21,1,1
2793,1723,Business,2023-11-17,2023-11-17,Performance,High,5,3,1
2794,1726,Business,2023-04-20,2023-04-20,Feature Request,Medium,8,4,0
2795,1726,Enterprise,2024-02-21,2024-02-22,Performance,Medium,35,4,0
2796,1726,Enterprise,2024-02-28,2024-02-28,Onboarding,Medium,13,3,0
2797,1726,Enterprise,2024-02-05,2024-02-05,Onboarding,High,7,4,0
2798,1726,Enterprise,2024-02-05,2024-02-05,Technical,Medium,18,3,0
2799,1726,Enterprise,2024-02-11,2024-02-13,Integration,Low,70,3,0
2800,1726,Business,2024-12-07,2024-12-07,Account,High,10,4,0
2801,1726,Business,2024-12-27,2024-12-28,Feature Request,Medium,40,5,0
2802,1726,Business,2024-12-08,2024-12-12,Billing,Low,103,1,0
2803,1739,Starter,2024-12-14,2024-12-15,Integration,Medium,44,4,0
2804,1739,Starter,2024-12-19,2024-12-20,Account,Low,26,4,0
2805,1743,Enterprise,2024-12-31,2025-01-01,Billing,Medium,42,4,0
2806,1743,Enterprise,2024-12-06,2024-12-07,Technical,Medium,44,4,0
2807,1743,Enterprise,2024-12-27,2024-12-28,Performance,Medium,34,3,0
2808,1743,Enterprise,2024-12-08,2024-12-12,Technical,Low,96,3,0
2809,1743,Enterprise,2024-12-28,2024-12-29,Integration,Low,43,3,0
2810,1743,Enterprise,2024-12-25,2024-12-29,Technical,Low,115,3,0
2811,1747,Enterprise,2023-06-21,2023-06-22,Technical,Medium,36,2,1
2812,1747,Enterprise,2023-07-03,2023-07-05,Billing,Low,59,3,1
2813,1747,Enterprise,2023-06-21,2023-06-22,Billing,Low,31,1,1
2814,1748,Pro,2023-04-17,2023-04-18,Feature Request,Medium,46,3,1
2815,1748,Pro,2023-04-17,2023-04-17,Integration,High,17,2,1
2816,1755,Business,2024-08-04,2024-08-04,Account,Medium,11,3,1
2817,1755,Business,2024-07-21,2024-07-25,Performance,Low,106,3,1
2818,1755,Business,2024-07-28,2024-07-30,Billing,Low,51,2,1
2819,1755,Business,2024-07-13,2024-07-15,Billing,Low,53,3,1
2820,1755,Business,2024-08-14,2024-08-16,Onboarding,Low,64,5,1
2821,1755,Business,2024-08-29,2024-08-30,Technical,Medium,42,4,1
2822,1755,Business,2024-08-17,2024-08-19,Technical,Low,70,3,1
2823,1755,Business,2024-08-09,2024-08-09,Technical,High,6,3,1
2824,1755,Business,2024-08-23,2024-08-23,Onboarding,Medium,14,3,1
2825,1755,Business,2024-08-30,2024-09-01,Technical,Low,58,2,1
2826,1763,Business,2023-09-25,2023-09-26,Integration,Medium,38,5,0
2827,1763,Enterprise,2024-12-17,2024-12-18,Integration,Medium,35,3,0
2828,1763,Enterprise,2025-01-05,2025-01-05,Onboarding,Medium,22,4,0
2829,1763,Enterprise,2024-12-20,2024-12-20,Performance,Medium,11,4,0
2830,1763,Enterprise,2024-12-16,2024-12-18,Integration,Low,51,3,0
2831,1767,Business,2024-12-19,2024-12-19,Technical,Medium,8,5,0
2832,1767,Business,2024-12-23,2024-12-24,Billing,Low,46,4,0
2833,1770,Starter,2023-09-23,2023-09-26,Performance,Low,91,3,1
2834,1770,Starter,2023-09-24,2023-09-24,Account,Critical,4,3,1
2835,1776,Enterprise,2024-06-23,2024-06-27,Integration,Low,115,4,0
2836,1776,Enterprise,2024-06-23,2024-06-24,Account,Medium,34,3,0
2837,1776,Enterprise,2024-06-13,2024-06-17,Account,Low,112,5,0
2838,1776,Business,2024-07-17,2024-07-17,Onboarding,Critical,4,5,0
2839,1776,Business,2024-09-08,2024-09-08,Account,Medium,9,4,0
2840,1776,Business,2024-09-02,2024-09-03,Billing,Low,43,3,0
2841,1776,Business,2024-08-24,2024-08-25,Account,Medium,39,3,0
2842,1776,Business,2024-09-06,2024-09-10,Onboarding,Low,115,5,0
2843,1776,Enterprise,2024-11-23,2024-11-26,Performance,Low,82,4,0
2844,1776,Enterprise,2024-12-05,2024-12-06,Billing,Medium,28,4,0
2845,1776,Enterprise,2024-12-04,2024-12-05,Feature Request,Low,26,3,0
2846,1776,Enterprise,2024-11-21,2024-11-22,Billing,High,24,5,0
2847,1776,Enterprise,2024-11-15,2024-11-15,Account,Medium,12,5,0
2848,1776,Enterprise,2024-11-29,2024-12-01,Feature Request,Low,68,4,0
2849,1779,Business,2023-10-03,2023-10-04,Onboarding,Medium,47,4,0
2850,1779,Business,2023-09-23,2023-09-23,Billing,Critical,8,4,0
2851,1779,Business,2023-09-20,2023-09-23,Account,Low,73,4,0
2852,1779,Enterprise,2025-01-01,2025-01-02,Technical,Medium,37,4,0
2853,1781,Business,2024-12-14,2024-12-14,Technical,Medium,17,4,0
2854,1785,Pro,2023-06-14,2023-06-14,Feature Request,Medium,20,5,0
2855,1785,Pro,2023-07-11,2023-07-12,Account,Low,26,4,0
2856,1785,Pro,2023-06-13,2023-06-14,Integration,Medium,37,5,0
2857,1785,Starter,2023-09-08,2023-09-08,Billing,High,20,4,0
2858,1785,Starter,2023-09-29,2023-09-29,Account,Medium,14,4,0
2859,1789,Enterprise,2023-11-28,2023-11-29,Technical,Medium,31,4,0
2860,1789,Business,2025-01-01,2025-01-02,Technical,Medium,34,3,0
2861,1789,Business,2025-01-10,2025-01-13,Billing,Low,78,1,0
2862,1791,Pro,2023-07-24,2023-07-24,Feature Request,Critical,1,4,0
2863,1791,Pro,2023-08-04,2023-08-04,Billing,High,18,5,0
2864,1791,Pro,2023-07-18,2023-07-19,Integration,Medium,27,5,0
2865,1791,Pro,2023-09-07,2023-09-08,Feature Request,Medium,38,5,0
2866,1791,Business,2024-05-17,2024-05-17,Billing,Medium,23,2,1
2867,1791,Business,2024-05-25,2024-05-25,Billing,Medium,19,3,1
2868,1791,Business,2024-06-07,2024-06-07,Integration,High,7,1,1
2869,1791,Business,2024-05-19,2024-05-20,Account,Medium,30,2,1
2870,1791,Business,2024-06-02,2024-06-02,Account,High,21,4,1
2871,1791,Business,2024-05-18,2024-05-21,Feature Request,Low,77,3,1
2872,1791,Business,2024-07-03,2024-07-05,Feature Request,Low,71,1,1
2873,1791,Business,2024-07-04,2024-07-07,Performance,Low,93,2,1
2874,1791,Business,2024-06-17,2024-06-17,Performance,Medium,16,1,1
2875,1791,Business,2024-06-28,2024-06-29,Feature Request,Medium,44,2,1
2876,1791,Business,2024-06-30,2024-07-03,Technical,Low,80,3,1
2877,1792,Pro,2024-12-16,2024-12-16,Billing,High,18,5,0
2878,1792,Pro,2024-12-28,2024-12-29,Technical,Medium,25,4,0
2879,1792,Pro,2024-12-31,2024-12-31,Technical,High,2,4,0
2880,1796,Pro,2023-08-28,2023-08-28,Feature Request,High,11,2,1
2881,1796,Pro,2023-08-28,2023-08-29,Performance,Medium,31,2,1
2882,1796,Pro,2023-09-21,2023-09-21,Account,Critical,4,2,1
2883,1796,Pro,2023-09-17,2023-09-17,Billing,Critical,4,1,1
2884,1796,Pro,2023-09-27,2023-09-27,Onboarding,High,22,3,1
2885,1796,Pro,2023-10-04,2023-10-04,Billing,Medium,10,3,1
2886,1796,Pro,2023-09-21,2023-09-25,Onboarding,Low,113,2,1
2887,1800,Starter,2023-06-15,2023-06-16,Feature Request,Medium,47,3,1
2888,1801,Starter,2023-04-27,2023-04-28,Billing,Medium,36,2,1
2889,1801,Starter,2023-05-12,2023-05-13,Integration,Medium,41,2,1
2890,1803,Pro,2025-01-02,2025-01-04,Feature Request,Low,54,5,0
2891,1805,Starter,2023-06-13,2023-06-13,Technical,Medium,8,2,1
2892,1805,Starter,2023-07-06,2023-07-07,Account,Medium,46,1,1
2893,1806,Starter,2023-09-16,2023-09-17,Account,Medium,32,2,1
2894,1806,Starter,2023-10-10,2023-10-10,Integration,Medium,21,2,1
2895,1806,Starter,2023-09-26,2023-09-30,Integration,Low,110,1,1
2896,1812,Pro,2024-05-04,2024-05-04,Onboarding,Critical,7,3,1
2897,1812,Pro,2024-04-27,2024-04-27,Account,Medium,9,1,1
2898,1812,Pro,2024-04-20,2024-04-20,Performance,High,13,1,1
2899,1812,Pro,2024-05-10,2024-05-11,Performance,Medium,46,1,1
2900,1812,Pro,2024-05-10,2024-05-11,Technical,Medium,28,3,1
2901,1813,Starter,2025-01-01,2025-01-02,Billing,Medium,33,2,0
2902,1813,Starter,2025-01-10,2025-01-14,Onboarding,Low,108,4,0
2903,1820,Starter,2024-08-25,2024-08-25,Integration,Medium,12,2,1
2904,1820,Starter,2024-09-19,2024-09-19,Performance,High,18,5,1
2905,1825,Starter,2023-05-12,2023-05-16,Onboarding,Low,113,1,1
2906,1825,Starter,2023-05-04,2023-05-07,Performance,Low,95,3,1
2907,1825,Starter,2023-05-10,2023-05-11,Billing,Low,47,2,1
2908,1828,Pro,2024-07-28,2024-07-29,Feature Request,Medium,32,3,0
2909,1828,Pro,2024-07-30,2024-07-30,Account,High,11,5,0
2910,1828,Pro,2024-08-30,2024-08-30,Account,High,14,5,0
2911,1828,Business,2025-01-09,2025-01-12,Feature Request,Low,95,5,0
2912,1832,Starter,2024-02-11,2024-02-12,Feature Request,Medium,43,5,0
2913,1832,Pro,2024-09-05,2024-09-05,Feature Request,Medium,21,2,1
2914,1832,Pro,2024-10-15,2024-10-18,Technical,Low,74,5,1
2915,1834,Pro,2023-06-30,2023-06-30,Integration,High,17,3,1
2916,1834,Pro,2023-06-26,2023-06-27,Performance,Medium,31,2,1
2917,1834,Pro,2023-07-16,2023-07-16,Account,Medium,22,2,1
2918,1834,Pro,2023-06-23,2023-06-24,Technical,Medium,47,4,1
2919,1838,Enterprise,2024-11-27,2024-11-27,Account,High,16,3,0
2920,1838,Enterprise,2024-11-26,2024-11-26,Account,Critical,4,5,0
2921,1838,Business,2025-01-18,2025-01-19,Feature Request,Low,37,3,0
2922,1841,Starter,2023-05-31,2023-06-03,Technical,Low,73,2,1
2923,1841,Starter,2023-06-17,2023-06-17,Account,Critical,7,1,1
2924,1841,Starter,2023-06-08,2023-06-12,Account,Low,109,4,1
2925,1841,Starter,2023-06-03,2023-06-03,Onboarding,High,12,2,1
2926,1841,Starter,2023-06-24,2023-06-24,Feature Request,Medium,15,2,1
2927,1844,Business,2024-01-29,2024-01-31,Billing,Low,57,5,0
2928,1844,Enterprise,2024-10-30,2024-10-30,Performance,Medium,23,2,1
2929,1844,Enterprise,2024-11-20,2024-11-20,Feature Request,Critical,1,1,1
